id,rating,votes
18483,6.3,4433.0
18486,4.8,7795.0
18488,5.4,954.0
18489,4.9,2554.0
18491,6.7,1472.0
18493,6.6,21.0
18494,5.3,49.0
18495,5.7,3658.0
18500,7.0,624.0
18502,6.1,366.0
18503,6.4,452.0
18507,6.2,1768.0
18509,4.7,106.0
18510,6.0,74.0
18511,6.7,110.0
18514,5.4,499.0
18515,5.1,2799.0
18516,4.9,584.0
18519,6.2,2518.0
18520,5.1,1654.0
18523,7.3,2161.0
18527,7.1,762.0
18528,5.8,1305.0
18529,5.4,1188.0
18530,7.1,103.0
18532,5.9,113.0
18534,6.4,2597.0
18535,7.1,6464.0
18537,2.9,4049.0
18540,7.2,581.0
18541,5.8,79.0
18542,5.9,86.0
18545,3.7,1175.0
18548,6.1,89.0
18549,4.9,20.0
18551,7.9,1500.0
18552,7.8,1562.0
18555,7.6,10747.0
18560,6.4,272.0
18561,7.3,3051.0
18565,6.7,1644.0
18566,7.0,1633.0
18567,6.9,874.0
18568,7.2,886.0
18570,7.4,903.0
18571,6.5,483.0
18573,5.7,206.0
18575,5.6,326.0
18576,4.9,1218.0
18577,6.5,1765.0
18578,6.2,1600.0
18579,6.1,1553.0
18580,5.6,397.0
18581,6.0,589.0
18582,3.8,24.0
18583,6.3,318.0
18584,7.0,111.0
18585,6.3,2635.0
18591,6.2,1918.0
18592,5.8,376.0
18594,5.5,252.0
18597,5.1,132.0
18601,4.4,21.0
18604,7.4,79.0
18606,7.3,752.0
18607,5.3,559.0
18609,6.0,534.0
18610,6.2,14322.0
18613,4.9,2289.0
18614,2.6,781.0
18616,5.5,755.0
18619,6.7,790.0
18620,8.3,2548.0
18621,6.2,40.0
18622,7.3,1479.0
18624,7.2,1705.0
18627,6.8,9113.0
18628,4.9,1923.0
18629,6.6,26008.0
18630,5.1,291.0
18634,6.5,17.0
18638,7.0,1026.0
18639,6.3,9116.0
18640,5.3,657.0
18641,5.9,4124.0
18642,7.2,2810.0
18643,7.2,372.0
18646,6.0,372.0
18647,4.8,636.0
18648,4.6,5810.0
18659,5.6,151.0
18661,6.2,32.0
18664,4.4,2011.0
18666,6.3,1455.0
18667,3.1,655.0
18669,7.2,109.0
18671,7.4,896.0
18672,7.3,5671.0
18677,6.8,3169.0
18682,7.0,77.0
18689,4.9,79.0
18692,6.3,48.0
18694,7.5,103.0
18696,5.2,185.0
18697,7.1,4509.0
18700,4.8,336.0
18703,7.1,1423.0
18704,5.5,385.0
18705,3.8,2201.0
18709,7.0,1297.0
18710,5.5,5514.0
18716,7.2,10206.0
18717,7.8,12175.0
18718,5.3,1043.0
18719,7.3,535.0
18728,6.5,2181.0
18729,6.7,1776.0
18731,4.5,894.0
18732,6.2,2008.0
18735,4.3,2765.0
18740,4.6,1646.0
18744,6.6,1441.0
18745,5.9,1086.0
18746,5.7,136.0
18747,7.8,112.0
18748,4.4,489.0
18752,6.6,8285.0
18753,5.3,144.0
18754,6.9,1193.0
18755,6.7,85.0
18756,6.1,1234.0
18760,5.1,150.0
18763,4.9,13.0
18764,6.3,328.0
18765,6.2,341.0
18767,6.0,896.0
18768,6.1,1439.0
18769,6.5,843.0
18770,7.9,65633.0
18771,5.2,4323.0
18774,6.0,2566.0
18775,6.9,320.0
18776,6.4,28524.0
18778,4.4,46.0
18780,7.0,537.0
18782,6.2,1314.0
18783,6.0,1188.0
18784,4.9,250.0
18785,7.1,1768.0
18786,6.0,1080.0
18787,6.3,854.0
18790,7.2,2773.0
18792,5.5,12513.0
18794,7.1,381.0
18797,6.9,548.0
18799,7.5,6403.0
18800,7.7,667066.0
18807,6.7,408.0
18809,4.8,92.0
18810,5.8,173.0
18811,5.1,109.0
18813,6.4,718.0
18815,7.2,219.0
18817,7.6,45.0
18820,5.7,335.0
18828,6.6,142.0
18830,6.4,9.0
18831,5.6,8.0
18832,6.6,4067.0
18834,4.3,16360.0
18836,5.9,2508.0
18838,6.5,373.0
18839,5.1,493.0
18842,5.2,167.0
18843,5.6,28.0
18844,5.9,60.0
18847,5.2,9.0
18848,6.4,2325.0
18850,5.5,9.0
18852,6.7,332.0
18854,6.2,736.0
18858,5.8,488.0
18861,7.7,48.0
18862,4.5,244.0
18863,7.8,525.0
18865,6.9,560.0
18868,6.2,6349.0
18870,7.9,2565.0
18874,4.6,480.0
18876,6.1,3901.0
18878,7.8,10.0
18881,3.9,966.0
18882,7.5,2287.0
18887,6.6,2017.0
18892,7.4,901.0
18893,6.3,25.0
18894,5.4,1202.0
18899,7.3,6.0
18900,6.6,5369.0
18902,5.8,917.0
18907,7.7,608.0
18910,7.0,299.0
18911,5.9,68.0
18912,7.2,681.0
18913,6.0,23.0
18915,3.6,42.0
18916,7.6,5506.0
18918,5.4,40.0
18920,7.1,740.0
18922,7.4,936.0
18923,5.4,110.0
18925,4.6,107.0
18927,5.9,2566.0
18929,6.0,12983.0
18930,5.7,599.0
18932,5.6,3845.0
18934,5.9,144.0
18935,6.1,95.0
18936,5.6,81.0
18937,7.3,2617.0
18942,7.4,2566.0
18943,4.4,4667.0
18944,8.1,76080.0
18951,7.2,21461.0
18952,5.9,1517.0
18953,6.6,3791.0
18954,6.4,153.0
18955,6.9,90.0
18957,6.2,49.0
18959,6.3,301.0
18961,6.1,941.0
18962,6.6,1166.0
18963,7.0,761.0
18964,6.6,118.0
18966,7.1,543.0
18971,5.7,290.0
18972,5.1,1062.0
18975,5.8,8230.0
18977,6.3,622.0
18978,5.7,130.0
18983,6.1,388.0
18986,5.9,1673.0
18987,7.3,9528.0
18991,6.9,616.0
18993,4.4,1701.0
18994,5.8,404.0
18995,6.7,1067.0
18996,8.0,41336.0
18998,5.7,1185.0
19000,3.4,731.0
19001,6.4,4572.0
19004,6.0,53.0
19005,6.2,1675.0
19008,4.3,127.0
19009,6.5,1666.0
19010,6.3,598.0
19011,6.7,9414.0
19012,6.0,383.0
19013,7.1,3179.0
19016,4.8,32.0
19018,7.4,121.0
19020,5.7,133.0
19021,7.2,10214.0
19022,4.8,791.0
19023,5.6,11.0
19026,5.5,1079.0
19027,6.8,44.0
19031,6.3,249.0
19032,7.3,27.0
19034,7.6,1474.0
19037,5.4,740.0
19040,6.8,996.0
19041,4.2,16.0
19045,6.6,64.0
19055,4.9,1637.0
19056,6.8,44.0
19059,6.3,605.0
19067,6.7,239.0
19068,7.5,11.0
19069,2.9,108.0
19070,6.1,87.0
19071,6.3,1309.0
19075,7.0,201.0
19076,6.0,1238.0
19077,5.3,114.0
19078,4.4,243.0
19084,6.4,2022.0
19085,2.6,3095.0
19086,6.9,1670.0
19092,6.3,360.0
19095,6.1,5372.0
19096,6.4,795.0
19098,8.4,4286.0
19101,4.4,1451.0
19103,5.5,2309.0
19104,5.5,6640.0
19106,5.3,188.0
19108,3.7,536.0
19110,6.6,64.0
19114,7.3,353.0
19116,6.8,15.0
19117,4.6,32.0
19118,4.4,59.0
19121,6.0,463.0
19123,3.4,1901.0
19124,7.3,781.0
19125,7.4,377.0
19126,3.0,2335.0
19130,6.1,662.0
19131,6.1,602.0
19133,7.6,179.0
19137,5.1,4129.0
19138,6.4,187.0
19143,5.6,2371.0
19144,5.3,338.0
19151,6.8,91.0
19152,6.4,1696.0
19154,5.4,466.0
19155,6.5,956.0
19156,8.1,70.0
19160,6.6,472.0
19161,5.7,814.0
19162,4.9,2637.0
19166,6.6,500.0
19167,5.8,260.0
19168,6.7,1727.0
19171,5.4,2639.0
19179,3.2,2193.0
19180,6.7,449.0
19184,6.6,840.0
19185,4.5,371.0
19188,6.6,1476.0
19189,6.2,109.0
19196,6.1,43.0
19197,6.8,3162.0
19201,5.4,4734.0
19202,7.2,562.0
19204,7.0,253.0
19205,5.4,430.0
19210,4.7,84.0
19228,4.4,17255.0
19229,6.2,59586.0
19230,4.5,1003.0
19231,5.7,3340.0
19232,2.7,792.0
19233,7.4,3053.0
19234,5.8,23.0
19236,6.3,290.0
19237,6.4,4091.0
19238,5.5,2986.0
19240,5.4,252.0
19242,6.5,485.0
19243,6.4,220.0
19244,4.9,1967.0
19246,6.0,1122.0
19247,6.6,1578.0
19249,7.0,462.0
19252,7.9,6518.0
19253,7.2,453.0
19254,6.8,620.0
19255,7.6,186575.0
19261,6.2,2527.0
19269,6.0,87.0
19270,6.6,123.0
19275,7.8,1577.0
19287,6.5,62.0
19288,6.2,145.0
19289,6.0,94.0
19290,5.9,727.0
19291,5.4,3164.0
19292,6.0,1075.0
19296,6.7,900.0
19297,5.4,2863.0
19299,6.4,815.0
19304,6.5,618.0
19307,7.0,10244.0
19308,6.1,861.0
19309,5.2,140.0
19313,6.0,101.0
19315,6.8,73.0
19319,6.8,55.0
19321,6.1,231.0
19322,6.5,146.0
19325,7.5,4337.0
19328,7.3,281.0
19330,6.0,93.0
19334,7.8,3981.0
19335,7.0,2114.0
19336,7.5,261.0
19337,5.3,523.0
19338,5.7,282.0
19339,4.4,278.0
19342,6.7,1089.0
19346,7.0,1254.0
19353,3.5,271.0
19357,5.2,1135.0
19360,4.3,2889.0
19361,5.7,1863.0
19363,5.1,176.0
19365,5.6,179.0
19367,6.2,42.0
19368,5.3,933.0
19370,7.3,1753.0
19371,5.2,327.0
19372,3.9,321.0
19373,7.1,518.0
19378,7.3,1548.0
19381,6.9,2815.0
19382,5.9,10882.0
19383,6.0,1663.0
19384,6.4,1803.0
19387,4.9,142.0
19389,4.9,196.0
19390,6.9,105.0
19393,6.3,434.0
19397,6.9,2547.0
19401,7.4,984.0
19406,6.1,451.0
19407,3.4,448.0
19408,3.4,289.0
19411,6.8,2911.0
19413,5.7,281.0
19419,7.3,77.0
19421,5.3,1068.0
19424,6.2,2709.0
19425,4.1,159.0
19428,5.2,4406.0
19432,5.7,121.0
19436,7.4,1640.0
19437,7.2,245.0
19438,6.1,3618.0
19439,7.3,1301.0
19440,6.7,54162.0
19444,5.4,1643.0
19446,4.4,270.0
19447,5.2,5247.0
19452,5.8,486.0
19456,4.9,171.0
19462,4.8,63.0
19463,5.6,464.0
19464,6.9,186.0
19469,8.2,4557.0
19470,7.0,30731.0
19471,4.7,2741.0
19473,7.2,1332.0
19474,3.6,253.0
19476,5.7,345.0
19477,5.2,506.0
19479,6.7,137.0
19480,6.6,173.0
19481,7.0,98.0
19482,7.8,116.0
19483,6.6,17735.0
19484,7.7,4167.0
19485,6.6,194.0
19486,7.3,2127.0
19487,6.3,829.0
19489,6.8,1927.0
19495,7.5,1675.0
19501,6.7,114622.0
19508,7.0,2530.0
19509,7.1,3160.0
19510,3.3,3262.0
19513,7.2,5074.0
19514,5.4,1665.0
19515,5.5,371.0
19516,7.1,703.0
19517,6.4,2089.0
19518,6.4,576.0
19519,7.1,5258.0
19520,6.5,798.0
19522,6.5,741.0
19523,6.8,2542.0
19524,6.0,165.0
19525,6.8,1168.0
19528,6.3,130.0
19530,7.0,68.0
19531,5.9,175.0
19532,6.6,917.0
19534,5.8,192.0
19535,3.6,369.0
19536,6.4,691.0
19539,5.6,226.0
19540,6.1,299.0
19541,6.6,600.0
19543,6.3,185.0
19545,6.1,216.0
19546,6.1,600.0
19547,6.0,255.0
19548,6.3,300.0
19550,6.1,892.0
19557,7.2,134.0
19559,7.6,495.0
19566,5.3,1734.0
19568,7.3,3425.0
19570,8.5,7720.0
19573,6.3,90.0
19576,6.6,1373.0
19579,7.5,13688.0
19580,6.4,2521.0
19581,6.0,105.0
19584,5.6,5317.0
19586,7.0,28767.0
19587,6.0,134.0
19593,6.2,54882.0
19595,6.4,905.0
19603,7.5,16307.0
19605,7.1,132.0
19606,4.1,2832.0
19609,7.7,123.0
19612,8.3,3886.0
19617,7.3,2325.0
19623,7.3,3411.0
19627,6.3,12088.0
19628,5.6,19339.0
19630,6.9,3163.0
19632,7.8,1312.0
19633,3.9,239.0
19634,6.3,2107.0
19635,6.9,504.0
19640,4.8,3151.0
19643,6.8,223.0
19644,6.4,595.0
19646,5.2,6286.0
19649,5.3,1312.0
19654,5.1,341.0
19665,7.3,2140.0
19667,8.4,2976.0
19668,6.8,565.0
19672,8.2,756.0
19673,7.6,2080.0
19674,6.6,1130.0
19680,5.3,42563.0
19681,6.7,1027.0
19682,5.0,2186.0
19684,6.4,3369.0
19685,5.8,10813.0
19686,2.9,1265.0
19689,7.1,9669.0
19691,5.4,522.0
19692,6.1,3846.0
19694,6.2,54819.0
19696,4.4,166.0
19702,6.4,222.0
19703,6.6,202.0
19706,6.4,8804.0
19707,5.6,128.0
19708,6.1,1142.0
19711,5.6,274.0
19716,3.5,1212.0
19718,3.5,1397.0
19720,7.0,590.0
19721,7.1,487347.0
19728,6.4,733.0
19730,7.3,86.0
19731,6.3,816.0
19733,2.0,1906.0
19734,5.3,6076.0
19735,5.5,1532.0
19742,7.1,850.0
19743,6.8,270.0
19744,6.6,354.0
19745,6.4,593.0
19748,5.9,154.0
19750,5.2,817.0
19753,7.3,855.0
19754,6.8,571.0
19758,6.5,803.0
19759,5.8,5234.0
19762,6.7,1927.0
19763,6.2,156.0
19764,5.5,156.0
19765,6.8,1199.0
19767,7.2,3596.0
19768,5.6,995.0
19769,4.2,4344.0
19770,4.5,400.0
19771,6.9,1450.0
19773,7.5,304.0
19774,6.5,299.0
19775,6.2,573.0
19776,6.6,1596.0
19778,7.0,1969.0
19781,5.7,5805.0
19783,6.4,358.0
19784,6.5,94.0
19785,6.6,684.0
19787,6.6,294.0
19788,6.0,313.0
19793,7.0,520.0
19794,4.2,3101.0
19795,2.9,1140.0
19796,6.3,744.0
19798,6.6,132.0
19802,7.0,351.0
19806,7.1,563.0
19808,6.8,141.0
19809,6.0,445.0
19812,5.5,247.0
19814,6.7,548.0
19815,6.6,418.0
19820,6.4,67.0
19821,6.7,439.0
19822,5.7,183.0
19824,6.1,132.0
19825,6.3,1572.0
19827,5.9,58.0
19829,7.1,119.0
19831,6.6,1109.0
19833,7.4,1217.0
19834,6.7,1095.0
19836,5.5,2721.0
19838,7.4,548.0
19846,5.9,3654.0
19848,3.8,2257.0
19850,6.8,206.0
19852,7.4,179.0
19853,7.1,3765.0
19854,6.9,114.0
19856,6.5,267.0
19859,6.5,152.0
19861,6.8,272.0
19862,5.8,70.0
19863,7.1,71.0
19865,6.3,224.0
19866,7.3,306.0
19867,6.1,67.0
19869,6.9,466.0
19872,4.6,195.0
19873,4.0,141.0
19874,6.6,139.0
19875,5.0,368.0
19878,6.7,1321.0
19880,6.9,408.0
19883,7.0,463.0
19885,4.1,79.0
19886,6.1,123.0
19889,5.8,108.0
19890,4.8,63.0
19892,6.9,20.0
19893,7.2,451.0
19895,5.7,90.0
19896,5.7,148.0
19897,5.3,129.0
19898,6.6,204.0
19899,6.6,292.0
19900,3.9,197.0
19901,4.7,231.0
19903,7.0,814.0
19904,7.0,7199.0
19905,7.0,6494.0
19907,5.3,558.0
19911,2.8,1671.0
19912,6.5,219.0
19917,7.2,1253.0
19918,4.7,49.0
19922,7.0,338.0
19923,5.7,57.0
19926,8.0,2549.0
19928,7.3,5966.0
19936,6.5,2674.0
19941,7.7,2671.0
19942,5.7,3635.0
19943,5.8,434.0
19946,7.1,1811.0
19948,5.4,1680.0
19949,6.4,1152.0
19950,8.0,697.0
19953,5.9,2141.0
19958,5.8,249.0
19964,5.8,1803.0
19967,6.5,899.0
19968,7.3,290.0
19970,6.2,141.0
19971,6.1,203.0
19975,6.3,285.0
19977,6.3,143.0
19978,7.5,60.0
19982,6.1,453.0
19983,6.0,187.0
19984,6.5,383.0
19986,7.4,1189.0
19987,7.9,59.0
19989,7.0,70.0
19991,6.2,168.0
19992,7.8,17896.0
19999,5.7,1082.0
20000,4.7,2049.0
20001,6.0,80.0
20003,7.8,6216.0
20004,7.6,172.0
20007,6.4,1514.0
20008,6.5,69.0
20009,6.2,1036.0
20010,4.6,753.0
20013,6.6,271.0
20017,6.5,133.0
20018,5.8,811.0
20026,5.6,1345.0
20028,3.8,696.0
20032,5.6,117.0
20034,3.8,766.0
20040,7.8,1512.0
20042,7.2,179.0
20046,4.4,260.0
20047,7.5,1874.0
20053,7.1,1804.0
20054,5.6,132.0
20060,6.9,145.0
20062,7.1,340.0
20063,6.6,75.0
20064,6.2,60.0
20065,7.2,114.0
20066,6.1,76.0
20071,6.2,170.0
20072,6.5,370.0
20073,6.7,892.0
20075,7.0,597.0
20076,6.5,382.0
20077,6.4,222.0
20078,6.8,103.0
20079,6.4,249.0
20080,7.0,1244.0
20081,6.8,128.0
20082,6.5,51.0
20083,5.0,25.0
20086,5.1,21.0
20087,6.1,330.0
20091,6.2,136.0
20093,6.2,111.0
20095,7.1,281169.0
20099,6.0,321.0
20103,7.8,58.0
20105,7.7,139.0
20107,8.2,149.0
20109,7.6,374.0
20110,6.2,7.0
20111,7.3,227.0
20113,6.7,25.0
20116,7.8,37.0
20120,7.1,157.0
20122,7.3,47.0
20123,8.2,1148.0
20127,6.7,49.0
20130,6.2,103.0
20132,6.5,64.0
20133,6.7,92.0
20134,5.1,48.0
20136,5.7,43.0
20138,5.2,166.0
20144,5.5,72.0
20145,5.4,39.0
20146,5.7,114.0
20150,7.0,312.0
20160,6.0,2936.0
20167,7.1,1511.0
20170,6.5,670.0
20171,7.6,3603.0
20175,7.0,670.0
20179,5.0,106.0
20180,6.7,1147.0
20182,6.0,459.0
20184,7.7,7735.0
20185,7.4,25.0
20191,6.4,189306.0
20192,8.4,25.0
20195,7.1,1241.0
20198,8.5,856.0
20200,5.7,898.0
20201,6.4,425.0
20203,6.4,2483.0
20205,6.5,413.0
20213,6.1,547.0
20215,5.5,370.0
20218,5.1,206.0
20220,5.9,1061.0
20228,5.2,4376.0
20229,7.4,1718.0
20230,8.3,179.0
20231,6.7,1530.0
20235,7.1,3853.0
20236,6.8,1399.0
20240,6.3,840.0
20241,8.0,617.0
20242,6.5,16.0
20245,5.9,358.0
20246,6.8,236.0
20247,7.2,197.0
20249,5.0,30.0
20251,7.1,2197.0
20252,7.5,2284.0
20254,5.7,75.0
20255,6.6,6992.0
20257,4.8,223.0
20261,5.2,729.0
20264,5.2,1858.0
20265,4.4,1008.0
20267,4.6,3229.0
20268,5.7,114.0
20270,5.7,40.0
20273,5.2,136.0
20274,6.2,48.0
20275,6.0,62.0
20277,5.4,48.0
20278,4.9,49.0
20279,6.5,110.0
20280,6.7,126.0
20281,6.4,385.0
20283,6.2,371.0
20284,7.1,1050.0
20285,5.5,158.0
20286,4.3,211.0
20287,9.3,2367.0
20291,7.7,1951.0
20292,5.4,301.0
20295,6.4,695.0
20298,6.4,529.0
20300,6.2,575.0
20305,6.6,214.0
20307,5.0,151.0
20311,5.5,7591.0
20314,6.5,972.0
20316,5.7,274.0
20317,6.0,544.0
20318,5.8,195.0
20320,7.1,579.0
20322,5.9,162.0
20323,6.9,364.0
20324,6.6,105.0
20327,7.4,242.0
20329,5.6,160.0
20330,7.2,1736.0
20333,7.2,2245.0
20334,4.3,903.0
20335,3.2,816.0
20336,3.7,418.0
20338,6.6,206.0
20340,4.2,1591.0
20342,5.9,32071.0
20343,6.8,542.0
20347,7.7,1688.0
20348,6.2,1239.0
20353,6.3,2174.0
20355,5.0,917.0
20357,6.4,1211.0
20358,7.1,825.0
20359,8.2,10.0
20360,6.5,4317.0
20364,2.7,2824.0
20365,2.6,1372.0
20366,2.3,2371.0
20370,7.4,10058.0
20373,5.9,2205.0
20374,6.7,554.0
20376,6.5,2640.0
20377,7.4,24.0
20382,6.0,203.0
20383,6.3,136.0
20385,6.6,586.0
20388,6.4,5116.0
20390,7.1,1265.0
20391,6.2,950.0
20392,6.3,1352.0
20394,5.1,728.0
20399,7.4,9666.0
20405,6.4,1933.0
20406,5.7,3493.0
20407,6.2,147.0
20410,5.7,329.0
20413,7.4,925.0
20415,7.2,112.0
20427,4.5,138.0
20428,6.7,1304.0
20429,5.7,3927.0
20434,5.2,6972.0
20438,7.1,2831.0
20440,4.7,1915.0
20442,5.9,99040.0
20443,6.3,88.0
20445,6.3,888.0
20449,6.9,221.0
20452,7.2,586.0
20455,4.7,121.0
20457,6.5,6657.0
20458,7.4,17740.0
20459,6.0,1852.0
20460,6.7,353.0
20461,6.1,13.0
20462,6.3,8119.0
20465,6.4,311.0
20468,7.6,3105.0
20469,7.3,2349.0
20470,6.2,171.0
20474,7.3,605.0
20476,6.3,115.0
20477,7.2,284.0
20479,6.8,3417.0
20480,6.9,1647.0
20482,6.2,1008.0
20485,7.0,3432.0
20490,7.1,2737.0
20491,6.5,1214.0
20493,7.0,2660.0
20495,7.2,12434.0
20496,6.0,2277.0
20499,4.7,12577.0
20503,8.3,1801.0
20504,5.5,1154.0
20505,5.0,293.0
20506,4.4,962.0
20508,5.6,661.0
20509,6.3,2912.0
20510,6.8,2599.0
20514,5.7,2316.0
20517,2.5,2969.0
20518,4.9,1773.0
20519,7.7,219.0
20522,4.0,135.0
20523,6.3,67.0
20524,6.9,345.0
20525,6.2,6421.0
20527,7.7,268.0
20529,6.0,259.0
20531,2.2,850.0
20535,5.0,224.0
20537,6.3,1288.0
20542,7.0,4996.0
20543,6.0,1369.0
20547,6.1,178.0
20549,6.4,2511.0
20550,6.6,7732.0
20552,4.8,1717.0
20554,4.1,362.0
20558,7.7,279.0
20562,3.7,2057.0
20564,7.7,1008.0
20565,6.4,310.0
20566,5.7,155.0
20569,6.2,130.0
20570,6.8,3036.0
20571,7.3,422.0
20572,7.7,432.0
20575,7.9,827.0
20576,6.2,151.0
20577,7.9,1219.0
20580,6.8,12.0
20581,6.7,139.0
20582,7.0,307.0
20583,6.7,72.0
20586,5.7,125.0
20587,6.8,68.0
20591,6.4,161.0
20596,4.3,25.0
20599,6.6,38.0
20601,6.4,29.0
20607,5.9,589.0
20608,5.5,49.0
20610,6.7,78.0
20611,5.4,54.0
20612,7.7,146.0
20613,6.3,52.0
20616,7.4,52.0
20618,6.4,152.0
20620,6.4,42.0
20621,7.8,1070.0
20623,7.2,17.0
20626,6.1,12.0
20628,6.7,85.0
20630,7.2,365.0
20636,7.2,14.0
20637,7.1,48.0
20639,6.3,40.0
20644,6.7,106.0
20646,6.0,117.0
20649,7.2,41.0
20653,6.8,31.0
20655,4.8,32.0
20658,7.1,117.0
20660,6.6,1508.0
20666,7.4,1454.0
20668,6.3,69.0
20669,5.5,95.0
20671,5.1,1331.0
20672,6.6,188.0
20676,5.7,1683.0
20678,5.5,1791.0
20679,7.2,913.0
20680,6.7,543.0
20681,6.4,4720.0
20688,3.8,42.0
20690,4.5,393.0
20692,7.0,1912.0
20693,7.1,2870.0
20696,6.4,404.0
20698,7.2,350.0
20699,6.1,1076.0
20700,3.0,222.0
20701,5.2,591.0
20702,6.7,932.0
20705,7.7,6746.0
20706,6.9,2369.0
20707,6.9,80.0
20708,7.1,119.0
20711,6.9,7956.0
20712,6.3,1264.0
20713,5.7,1068.0
20714,6.3,2337.0
20717,6.1,606.0
20718,5.9,2769.0
20726,7.1,469.0
20727,5.9,141.0
20728,7.8,108.0
20729,6.3,140.0
20730,6.3,111.0
20731,3.0,232.0
20733,6.2,91197.0
20740,4.4,1168.0
20741,6.3,226.0
20742,5.7,1449.0
20744,6.4,120.0
20745,3.1,770.0
20747,7.6,719.0
20750,6.7,183.0
20751,7.4,29546.0
20754,4.4,7275.0
20755,6.5,164.0
20767,7.4,475.0
20777,4.5,2326.0
20779,6.7,128.0
20780,6.7,173.0
20783,7.3,378.0
20784,7.1,2207.0
20785,6.8,68.0
20794,8.2,9.0
20795,4.3,758.0
20796,3.2,672.0
20797,6.0,136.0
20798,5.0,20.0
20802,5.4,70.0
20814,6.0,96118.0
20815,5.1,2139.0
20817,7.6,78.0
20819,5.3,126.0
20823,7.7,372.0
20826,8.0,17.0
20829,5.7,12712.0
20830,7.6,1328.0
20832,6.7,157843.0
20833,5.8,1618.0
20839,7.2,2000.0
20840,7.8,576.0
20843,5.6,1049.0
20849,6.6,140.0
20852,7.2,1635.0
20864,8.0,4187.0
20869,6.8,60.0
20870,6.5,7364.0
20871,6.4,5759.0
20872,6.7,5274.0
20873,6.7,4560.0
20874,6.9,5720.0
20878,7.1,87.0
20884,6.2,2657.0
20887,7.0,3456.0
20889,7.5,7189.0
20890,6.1,1358.0
20893,6.6,150.0
20894,6.6,152.0
20896,6.6,1861.0
20897,6.7,32.0
20900,7.3,61.0
20901,6.3,2143.0
20905,7.5,7325.0
20906,7.4,8093.0
20908,7.3,3779.0
20909,7.1,5096.0
20910,7.5,10796.0
20912,6.7,992.0
20913,6.4,141204.0
20914,7.0,10091.0
20916,5.8,888.0
20917,2.4,187.0
20918,5.2,293.0
20922,6.6,141.0
20934,4.1,200.0
20936,4.7,5028.0
20938,6.3,848.0
20940,5.5,283.0
20941,4.1,19664.0
20943,7.3,93806.0
20944,5.0,274.0
20945,6.2,313.0
20946,7.6,170.0
20948,5.4,740.0
20951,5.2,311.0
20955,5.6,7387.0
20956,4.1,5002.0
20958,4.7,2743.0
20959,5.6,4261.0
20960,5.1,1407.0
20961,5.3,2017.0
20963,6.9,2740.0
20965,8.1,38599.0
20966,6.9,16.0
20967,5.8,32853.0
20968,5.3,32.0
20975,5.2,240.0
20990,7.9,66120.0
20993,7.0,306.0
20995,4.2,156.0
20996,6.2,587.0
20998,5.8,7834.0
21001,6.9,21.0
21002,7.1,1269.0
21004,5.9,2582.0
21005,5.6,2501.0
21006,7.5,633.0
21008,7.9,36.0
21011,6.7,1419.0
21013,6.9,1986.0
21014,5.6,1844.0
21015,6.5,4154.0
21021,3.9,350.0
21022,4.1,826.0
21024,6.5,1303.0
21031,3.7,203.0
21035,7.3,332.0
21037,6.7,2330.0
21039,4.4,494.0
21040,6.3,1047.0
21041,7.5,17.0
21046,7.3,4953.0
21048,3.7,373.0
21049,5.8,43.0
21054,7.5,7619.0
21055,6.9,1979.0
21056,5.6,590.0
21060,5.3,3576.0
21061,7.0,12719.0
21064,4.7,321.0
21065,4.0,199.0
21066,6.3,60.0
21068,7.5,231.0
21069,6.8,2562.0
21070,6.4,89.0
21071,5.0,170.0
21074,6.2,295.0
21075,5.6,1301.0
21082,6.5,184.0
21083,5.4,7754.0
21086,6.6,1694.0
21092,3.6,1837.0
21093,6.3,199.0
21094,4.7,385.0
21095,6.5,733.0
21096,3.4,3133.0
21097,7.6,1894.0
21098,4.9,1354.0
21100,4.0,3077.0
21101,6.6,2416.0
21104,6.4,549.0
21110,6.5,22.0
21112,4.4,24.0
21113,4.5,569.0
21114,2.4,198.0
21115,3.1,223.0
21117,4.7,5810.0
21118,6.3,3427.0
21120,6.2,1050.0
21121,6.1,968.0
21123,7.4,1668.0
21125,4.9,1221.0
21126,4.9,665.0
21127,7.1,4289.0
21128,7.0,2137.0
21129,6.2,1069.0
21131,4.1,1484.0
21132,5.6,2488.0
21136,3.4,4706.0
21137,5.0,1609.0
21138,4.9,156.0
21139,6.0,1121.0
21140,6.3,1438.0
21141,5.7,634.0
21142,7.8,3255.0
21151,4.2,1777.0
21152,6.4,246.0
21157,4.5,79.0
21158,7.0,2547.0
21161,5.9,330.0
21162,5.6,916.0
21163,6.7,666.0
21164,5.9,1567.0
21170,6.0,6905.0
21172,6.4,1731.0
21174,6.0,1052.0
21175,5.9,790.0
21179,5.8,130.0
21182,6.5,58.0
21184,6.3,1383.0
21185,6.6,12060.0
21186,7.3,11957.0
21191,7.5,4991.0
21192,5.7,833.0
21193,5.5,154.0
21195,7.3,205.0
21196,6.4,1477.0
21197,7.7,229.0
21198,4.4,1114.0
21200,6.4,357.0
21201,4.8,114.0
21203,6.0,2232.0
21204,5.2,1119.0
21206,7.2,4328.0
21210,6.5,186868.0
21211,6.4,795.0
21215,7.7,1666.0
21216,6.4,1269.0
21218,7.1,666.0
21225,6.2,222.0
21227,5.2,397.0
21229,5.4,1169.0
21230,4.3,491.0
21238,6.2,5695.0
21243,4.9,2775.0
21245,6.3,2100.0
