id,rating,votes,spectacle,spectacle_v
168,6.6,824366.0,0.9336648722141753,1.4353192855585262
169,6.8,5038.0,0.18144485130722846,0.051865309574846946
170,8.2,864989.0,1.2175653768506283,0.8144021041150916
176,7.0,19969.0,-0.01771643494950258,0.2742372094213907
177,8.3,1180685.0,1.2176767313923427,1.4353192855585262
179,6.9,309664.0,0.741549538874447,0.8144021041150916
180,7.5,145778.0,-0.48984578618326186,-0.9330433848119414
181,8.4,1112586.0,0.9072181406706252,0.8144021041150916
182,8.8,2442763.0,1.5280239675723457,1.4353192855585262
183,6.8,94998.0,-0.01771643494950258,0.2742372094213907
184,7.1,240761.0,0.29263080123050034,0.2742372094213907
185,7.5,57324.0,1.0184040905938971,1.0367740039616353
187,7.7,925977.0,1.0992221194686393,0.8144021041150916
188,7.7,148469.0,0.9203858291715431,0.8144021041150916
192,8.0,913269.0,0.9072181406706252,0.8144021041150916
193,7.5,39934.0,0.6503033818246927,0.2742372094213907
197,6.3,7649.0,-0.01771643494950258,0.2742372094213907
199,8.6,555040.0,0.8840075270808126,0.14728640457546036
202,7.3,28129.0,0.29083964295741843,0.051865309574846946
203,7.2,148607.0,0.29263080123050034,0.2742372094213907
211,7.3,2945.0,-0.12890238487277447,0.051865309574846946
212,7.0,3260.0,-0.9861866201190782,-0.7106714849653977
214,7.1,4435.0,0.29263080123050034,0.2742372094213907
215,8.2,15663.0,1.0387290865535321,0.8144021041150916
216,7.4,5243.0,0.5391174319014208,0.051865309574846946
217,7.0,5431.0,0.33995614564468973,0.2742372094213907
218,6.9,15239.0,-0.01771643494950258,0.2742372094213907
221,7.3,9364.0,-0.01771643494950258,0.2742372094213907
222,6.2,1370.0,0.07025890138395659,-0.17050659027169682
223,6.4,1583.0,0.6503033818246927,0.2742372094213907
224,5.6,835.0,-0.25304127934477566,0.051865309574846946
226,6.3,1753.0,0.6503033818246927,0.2742372094213907
227,6.4,125.0,-0.46246023464259006,-0.6152503899647843
228,5.5,9094.0,0.15834559225913014,0.00566679147865029
233,6.6,4131.0,-1.0225649222098085,-1.377787184505029
234,6.9,2932.0,-0.46246023464259006,-0.6152503899647843
235,6.7,2268.0,-0.5646534340158033,-0.4882995851188539
242,7.6,4883.0,0.5391174319014208,0.051865309574846946
243,7.7,22207.0,-0.28779888229635303,-0.2659276852723102
244,6.3,2216.0,0.6503033818246927,0.2742372094213907
245,7.8,9680.0,-0.06820124553827266,-0.08975430352196305
246,7.8,25053.0,0.18144485130722846,0.051865309574846946
247,7.2,3560.0,0.5391174319014208,0.051865309574846946
249,6.6,1702.0,0.15845694680084454,0.6265839729220849
250,7.6,23360.0,-0.42219544580943763,-1.155415284658485
252,6.7,2862.0,1.2712205632681273,1.5160715723082598
254,6.7,1393.0,0.29263080123050034,0.2742372094213907
255,7.7,9852.0,0.2055595821316051,-0.6152503899647843
256,7.8,110000.0,0.7960321907473533,0.5920302042685478
258,7.9,57794.0,1.2175653768506283,0.8144021041150916
262,7.4,13497.0,-0.19655272524659875,0.2742372094213907
264,8.1,129682.0,0.5191776390279033,0.3696583044220041
